text,label
spo2 reading shows 86 percent!,1
before intruder alert! police.,1
heart rate 151 and dizzy!,1
customer cold and clammy! present.,1
director heart attack! day.,1
few oxygen level low! very.,1
believe vision blurring! also.,1
spo2 reading shows 78 percent!,1
pressure respiratory distress! soon.,1
at temperature critical! federal.,1
i severe shivering! put.,1
maybe fever spiking! congress.,1
can't breathe properly with this oxygen mask!,1
before someone help! professor.,1
can't breathe properly with this oxygen mask!,1
heart rate 152 and dizzy!,1
seven panic attack! floor.,1
catch hypothermia warning! car.,1
subject someone help! security.,1
we spo2 below 90! spring.,1
you bp crashing! former.,1
attention hyperthermia alert! key.,1
every temperature critical! possible.,1
can't breathe properly with this oxygen mask!,1
you call 911! record.,1
so sudden dizziness! year.,1
hotel irregular heartbeat! its.,1
election can't reach alert button! information.,1
education someone help! friend.,1
big fainting feeling! rate.,1
my oxygen is at 76 and dropping!,1
argue falling pulse ox! strategy.,1
spo2 reading shows 78 percent!,1
relate chest pain! economy.,1
heart rate 134 and dizzy!,1
rock hyperthermia alert! within.,1
development falling pulse ox! letter.,1
can't breathe properly with this oxygen mask!,1
four i'm injured! never.,1
garden o2 sensor alarm! morning.,1
he heart rate dropping! attorney.,1
determine panic attack! rise.,1
hear can't reach alert button! professor.,1
can't breathe properly with this oxygen mask!,1
spo2 reading shows 80 percent!,1
partner heart rate dropping! likely.,1
still call 911! why.,1
recently low blood oxygen! save.,1
staff oxygen tube disconnected! leg.,1
economy can't breathe properly! hospital.,1
through bleeding badly! main.,1
can't breathe properly with this oxygen mask!,1
figure respiratory distress! high.,1
blood pressure 80 over 40!,1
temperature 41.2°c!,1
major irregular heartbeat! important.,1
arm emergency! place.,1
admit oxygen tube disconnected! lay.,1
heart rate 129 and dizzy!,1
somebody can't breathe properly! itself.,1
believe respiratory distress! offer.,1
my oxygen is at 75 and dropping!,1
improve respiratory distress! identify.,1
floor heart attack! expert.,1
pressure fever spiking! stay.,1
campaign severe shivering! itself.,1
fire dehydration symptoms! value.,1
blood pressure 76 over 40!,1
rich can't breathe! mr.,1
worry hypothermia warning! success.,1
spo2 reading shows 88 percent!,1
spo2 reading shows 86 percent!,1
cup spo2 below 90! increase.,1
investment low blood oxygen! house.,1
shoulder spo2 below 90! choose.,1
law hyperthermia alert! whatever.,1
wind accident here! author.,1
spo2 reading shows 84 percent!,1
huge low blood oxygen! apply.,1
address severe shivering! run.,1
than can't breathe! size.,1
spo2 reading shows 76 percent!,1
although temperature critical! sell.,1
theory i need assistance! call.,1
least emergency! when.,1
can't breathe properly with this oxygen mask!,1
temperature 40.4°c!,1
temperature 41.0°c!,1
blood pressure 75 over 44!,1
blood pressure 87 over 49!,1
into irregular heartbeat! high.,1
sit heart rate dropping! create.,1
blood pressure 84 over 46!,1
temperature 40.3°c!,1
see oxygen level low! have.,1
station chest pain! win.,1
question sudden dizziness! wish.,1
go emergency! book.,1
region vision blurring! together.,1
where vision blurring! despite.,1
fact hypothermia warning! field.,1
value someone help! technology.,1
nation cold and clammy! skill.,1
save panic attack! development.,1
son dehydration symptoms! activity.,1
third vision blurring! serve.,1
condition bleeding badly! human.,1
tv bleeding badly! art.,1
fast chest pain! law.,1
less someone help! kid.,1
mind severe shivering! receive.,1
you can't breathe! structure.,1
feeling falling pulse ox! culture.,1
spo2 reading shows 77 percent!,1
from emergency! buy.,1
rather o2 sensor alarm! education.,1
spo2 reading shows 79 percent!,1
temperature 41.9°c!,1
blood pressure 78 over 46!,1
can't breathe properly with this oxygen mask!,1
mean bleeding badly! oil.,1
heart rate 148 and dizzy!,1
can't breathe properly with this oxygen mask!,1
single chest pain! inside.,1
president fainting feeling! case.,1
spo2 reading shows 85 percent!,1
report sudden dizziness! particular.,1
partner call 911! no.,1
temperature 40.0°c!,1
blood pressure 88 over 50!,1
official hyperthermia alert! contain.,1
region can't reach alert button! role.,1
can't breathe properly with this oxygen mask!,1
finally coughing blood! country.,1
listen falling pulse ox! always.,1
blood pressure 81 over 46!,1
temperature 40.2°c!,1
spo2 reading shows 79 percent!,1
spo2 reading shows 76 percent!,1
can't breathe properly with this oxygen mask!,1
ready medication missed! since.,1
can't breathe properly with this oxygen mask!,1
growth coughing blood! action.,1
surface chest pain! though.,1
middle i'm injured! entire.,1
ground unresponsive! nice.,1
push falling pulse ox! yet.,1
my oxygen is at 84 and dropping!,1
less coughing blood! kid.,1
dog irregular heartbeat! though.,1
use panic attack! goal.,1
temperature 39.2°c!,1
spring irregular heartbeat! station.,1
man heart attack! always.,1
attention severe shivering! place.,1
movement low blood oxygen! provide.,1
blood pressure 80 over 55!,1
edge fire! whatever.,1
spo2 reading shows 85 percent!,1
temperature 40.9°c!,1
everyone respiratory distress! mr.,1
once can't breathe! political.,1
temperature 39.2°c!,1
kid help! inside.,1
understand someone help! away.,1
attorney heart attack! for.,1
office severe shivering! purpose.,1
style can't breathe! may.,1
temperature 39.7°c!,1
heavy can't reach alert button! lay.,1
item fainting feeling! both.,1
dark o2 sensor alarm! artist.,1
my oxygen is at 72 and dropping!,1
budget i need assistance! door.,1
form irregular heartbeat! design.,1
can call 911! long.,1
spo2 reading shows 78 percent!,1
draw help! prevent.,1
add panic attack! degree.,1
either bp crashing! of.,1
front dehydration symptoms! here.,1
bring hypothermia warning! should.,1
message medication missed! design.,1
spo2 reading shows 82 percent!,1
spo2 reading shows 83 percent!,1
rise bp crashing! night.,1
suggest falling pulse ox! particularly.,1
can't breathe properly with this oxygen mask!,1
my oxygen is at 73 and dropping!,1
include fire! power.,1
heart rate 176 and dizzy!,1
answer coughing blood! station.,1
magazine medication missed! country.,1
experience oxygen tube disconnected! audience.,1
order sudden dizziness! them.,1
our fire! become.,1
temperature 39.4°c!,1
indeed intruder alert! interview.,1
then falling pulse ox! yes.,1
yeah severe shivering! stand.,1
service vision blurring! song.,1
tend unresponsive! analysis.,1
compare can't breathe properly! concern.,1
lawyer panic attack! there.,1
especially sudden dizziness! role.,1
today heart attack! process.,1
as vision blurring! agency.,1
money dehydration symptoms! here.,1
my oxygen is at 70 and dropping!,1
particularly heart rate dropping! same.,1
my oxygen is at 79 and dropping!,1
still can't breathe properly! guess.,1
sell fainting feeling! i.,1
temperature 39.7°c!,1
temperature 39.2°c!,1
blood pressure 73 over 46!,1
community emergency! book.,1
future sudden dizziness! sign.,1
administration i'm injured! ability.,1
show accident here! hundred.,1
the sudden dizziness! rich.,1
can't breathe properly with this oxygen mask!,1
my oxygen is at 75 and dropping!,1
do emergency! glass.,1
window fainting feeling! on.,1
interesting bp crashing! old.,1
spo2 reading shows 87 percent!,1
spo2 reading shows 80 percent!,1
federal low blood oxygen! oil.,1
simply call 911! director.,1
close accident here! far.,1
remember fainting feeling! break.,1
teacher can't breathe! pay.,1
can't breathe properly with this oxygen mask!,1
despite falling pulse ox! speak.,1
you unresponsive! product.,1
my oxygen is at 82 and dropping!,1
blood pressure 78 over 46!,1
enjoy bp crashing! office.,1
though coughing blood! reason.,1
trouble respiratory distress! quite.,1
explain help! executive.,1
it oxygen tube disconnected! politics.,1
pull irregular heartbeat! imagine.,1
laugh bleeding badly! likely.,1
miss accident here! close.,1
everything chest pain! sea.,1
everybody vision blurring! social.,1
blood pressure 84 over 43!,1
over bp crashing! sure.,1
can't breathe properly with this oxygen mask!,1
lose sudden dizziness! admit.,1
above heart attack! either.,1
part panic attack! street.,1
and hypothermia warning! say.,1
truth coughing blood! social.,1
paper someone help! budget.,1
your intruder alert! allow.,1
my oxygen is at 81 and dropping!,1
maybe accident here! strategy.,1
heart rate 121 and dizzy!,1
temperature 41.4°c!,1
temperature 39.4°c!,1
election irregular heartbeat! arrive.,1
spo2 reading shows 76 percent!,1
travel can't reach alert button! whatever.,1
blood pressure 86 over 50!,1
identify chest pain! let.,1
must i need assistance! without.,1
appear medication missed! while.,1
gas o2 sensor alarm! leave.,1
degree can't reach alert button! investment.,1
seven dehydration symptoms! authority.,1
worker cold and clammy! trade.,1
management hyperthermia alert! person.,1
temperature 41.0°c!,1
across severe shivering! force.,1
draw cold and clammy! medical.,1
several can't breathe! center.,1
feeling cold and clammy! like.,1
film can't reach alert button! although.,1
foot hypothermia warning! word.,1
family i'm injured! media.,1
around oxygen tube disconnected! under.,1
could bp crashing! forward.,1
lose hypothermia warning! type.,1
trip i need assistance! admit.,1
spring fever spiking! use.,1
can't breathe properly with this oxygen mask!,1
my oxygen is at 85 and dropping!,1
can't breathe properly with this oxygen mask!,1
can't breathe properly with this oxygen mask!,1
can't breathe properly with this oxygen mask!,1
rich chest pain! tree.,1
town low blood oxygen! whose.,1
production chest pain! health.,1
back help! story.,1
temperature 39.1°c!,1
son severe shivering! popular.,1
test hypothermia warning! middle.,1
physical o2 sensor alarm! talk.,1
understand hypothermia warning! else.,1
recently severe shivering! production.,1
bed unresponsive! girl.,1
per falling pulse ox! student.,1
my oxygen is at 89 and dropping!,1
position coughing blood! site.,1
one dehydration symptoms! attack.,1
green call 911! writer.,1
can't breathe properly with this oxygen mask!,1
and medication missed! dark.,1
relationship can't reach alert button! agent.,1
reduce call 911! me.,1
product bp crashing! couple.,1
example i need assistance! catch.,1
worker call 911! area.,1
painting cold and clammy! relate.,1
approach unresponsive! help.,1
art coughing blood! democrat.,1
bill can't breathe properly! job.,1
draw emergency! respond.,1
can't breathe properly with this oxygen mask!,1
voice can't breathe properly! management.,1
partner i need assistance! concern.,1
my oxygen is at 75 and dropping!,1
between hypothermia warning! color.,1
positive call 911! our.,1
data dehydration symptoms! fire.,1
statement hyperthermia alert! simple.,1
senior hyperthermia alert! save.,1
temperature 39.2°c!,1
face chest pain! line.,1
group cold and clammy! garden.,1
heart rate 174 and dizzy!,1
seat accident here! him.,1
have accident here! window.,1
similar fainting feeling! enter.,1
marriage o2 sensor alarm! maintain.,1
blood pressure 80 over 46!,1
temperature 41.2°c!,1
see vision blurring! especially.,1
provide emergency! whether.,1
job cold and clammy! machine.,1
follow sudden dizziness! let.,1
feeling oxygen level low! similar.,1
land severe shivering! budget.,1
culture heart attack! apply.,1
blood pressure 86 over 42!,1
heart rate 142 and dizzy!,1
temperature 39.2°c!,1
six i need assistance! here.,1
yourself accident here! like.,1
trip irregular heartbeat! blood.,1
travel can't breathe properly! car.,1
center bleeding badly! reduce.,1
training cold and clammy! like.,1
respond temperature critical! apply.,1
blood pressure 70 over 52!,1
can't breathe properly with this oxygen mask!,1
lose i need assistance! i.,1
note sudden dizziness! six.,1
temperature 41.0°c!,1
way unresponsive! pretty.,1
perform falling pulse ox! crime.,1
debate spo2 below 90! season.,1
child chest pain! always.,1
spo2 reading shows 75 percent!,1
can't breathe properly with this oxygen mask!,1
shake respiratory distress! task.,1
can't breathe properly with this oxygen mask!,1
fill can't reach alert button! water.,1
your coughing blood! bed.,1
next heart rate dropping! fire.,1
temperature 41.6°c!,1
ten bp crashing! maybe.,1
blood pressure 89 over 55!,1
spo2 reading shows 88 percent!,1
phone can't breathe properly! operation.,1
teacher emergency! five.,1
discuss unresponsive! letter.,1
particular chest pain! out.,1
talk fever spiking! sell.,1
heart rate 173 and dizzy!,1
yourself oxygen tube disconnected! action.,1
go spo2 below 90! example.,1
my oxygen is at 81 and dropping!,1
heavy fever spiking! trade.,1
cost someone help! close.,1
analysis severe shivering! nearly.,1
mother i need assistance! weight.,1
able panic attack! so.,1
culture sudden dizziness! appear.,1
middle spo2 below 90! magazine.,1
quite hyperthermia alert! picture.,1
cell help! heavy.,1
state bleeding badly! measure.,1
where oxygen level low! believe.,1
couple i need assistance! throw.,1
compare fever spiking! impact.,1
else hypothermia warning! movement.,1
