text,label
away accident here! among.,1
despite someone help! recent.,1
night stroke symptoms! guy.,1
think heart attack! scene.,1
mind kidnapping! sit.,1
six child trapped! will.,1
if someone help! their.,1
couple armed robbery! population.,1
thank choking! want.,1
individual drowning! wrong.,1
student gas leak! research.,1
color seizure! i.,1
individual allergic reaction! itself.,1
remember hacked account! fall.,1
future stroke symptoms! any.,1
note severe bleeding! eight.,1
evening severe pain! return.,1
work i'm injured! night.,1
since stroke symptoms! professor.,1
move allergic reaction! effort.,1
risk can't breathe! cultural.,1
popular kidnapping! surface.,1
hear i'm injured! write.,1
can unconscious person! put.,1
those domestic violence! discuss.,1
commercial missing person! cover.,1
know someone help! throughout.,1
matter cyber attack! live.,1
argue suspicious package! include.,1
call suffocating! nothing.,1
far severe pain! knowledge.,1
between i'm injured! way.,1
sometimes call 911! paper.,1
congress overdose! to.,1
operation stroke symptoms! treat.,1
large unconscious person! girl.,1
fine seizure! talk.,1
card severe bleeding! price.,1
laugh i'm injured! air.,1
number building collapse! paper.,1
political hacked account! tend.,1
experience unconscious person! city.,1
to hacked account! guy.,1
court allergic reaction! dog.,1
teach stroke symptoms! security.,1
third electric shock! husband.,1
system gas leak! contain.,1
final missing person! reflect.,1
improve bleeding badly! husband.,1
serious suffocating! natural.,1
training building collapse! recently.,1
rich gas leak! everyone.,1
wear kidnapping! road.,1
present drowning! us.,1
condition can't breathe! month.,1
dream call 911! against.,1
best bleeding badly! opportunity.,1
court someone help! along.,1
hit car crash! range.,1
door explosion! begin.,1
behind intruder alert! president.,1
century seizure! medical.,1
various poisoning! authority.,1
prevent unconscious person! democratic.,1
stay suspicious package! marriage.,1
day intruder alert! thing.,1
fish kidnapping! matter.,1
national poisoning! drive.,1
power allergic reaction! nice.,1
vote unconscious person! last.,1
contain kidnapping! impact.,1
set bleeding badly! race.,1
try allergic reaction! himself.,1
economic stroke symptoms! local.,1
other suicide attempt! short.,1
natural poisoning! federal.,1
offer armed robbery! serious.,1
oil help! college.,1
right fire! by.,1
guess severe pain! everybody.,1
let i'm injured! deep.,1
call drowning! risk.,1
simply call 911! about.,1
discuss stroke symptoms! argue.,1
seven explosion! apply.,1
national fire! indeed.,1
american someone help! though.,1
fight fall accident! federal.,1
fund severe pain! step.,1
yeah electric shock! adult.,1
just heart attack! less.,1
fly gas leak! report.,1
industry domestic violence! evening.,1
statement severe pain! artist.,1
second call 911! trouble.,1
far call 911! analysis.,1
result fall accident! bed.,1
sea stroke symptoms! step.,1
beyond suffocating! environment.,1
fill severe pain! knowledge.,1
rich intruder alert! seven.,1
appear explosion! up.,1
red building collapse! return.,1
wish help! accept.,1
likely unconscious person! various.,1
here drowning! strategy.,1
drug domestic violence! take.,1
management fire! common.,1
early stroke symptoms! series.,1
out gas leak! data.,1
notice accident here! political.,1
participant hacked account! purpose.,1
eight i need assistance! physical.,1
better kidnapping! north.,1
me can't breathe! go.,1
perform domestic violence! involve.,1
card bleeding badly! discussion.,1
coach suffocating! capital.,1
about suspicious package! real.,1
simply building collapse! want.,1
maintain kidnapping! soon.,1
situation mental crisis! between.,1
six domestic violence! rate.,1
walk cyber attack! end.,1
behind call 911! include.,1
on suicide attempt! network.,1
call mental crisis! information.,1
person gas leak! big.,1
enough poisoning! charge.,1
the mental crisis! through.,1
support child trapped! perform.,1
part i'm injured! short.,1
its suffocating! information.,1
rise suicide attempt! magazine.,1
recent call 911! often.,1
lot severe pain! player.,1
agree intruder alert! executive.,1
expert choking! big.,1
effort explosion! evening.,1
attorney missing person! college.,1
fly i'm injured! save.,1
its call 911! can.,1
hair electric shock! must.,1
structure child trapped! daughter.,1
clear drowning! into.,1
fear hacked account! specific.,1
wife call 911! time.,1
doctor suicide attempt! old.,1
your unconscious person! into.,1
arm building collapse! college.,1
better stroke symptoms! phone.,1
evening severe pain! phone.,1
think emergency! after.,1
party hacked account! design.,1
common drowning! travel.,1
break call 911! let.,1
one overdose! off.,1
car explosion! create.,1
reveal missing person! although.,1
party choking! kid.,1
experience call 911! city.,1
bar fire! sister.,1
every armed robbery! election.,1
provide electric shock! television.,1
rather missing person! tend.,1
hot someone help! marriage.,1
central kidnapping! capital.,1
game domestic violence! use.,1
bed choking! expect.,1
table explosion! interesting.,1
main unconscious person! station.,1
doctor mental crisis! could.,1
from domestic violence! protect.,1
teach gas leak! style.,1
social choking! already.,1
republican allergic reaction! game.,1
first fire! many.,1
media can't breathe! finally.,1
mission poisoning! arrive.,1
hear cyber attack! happen.,1
increase i'm injured! rock.,1
daughter heart attack! increase.,1
easy seizure! cold.,1
us cyber attack! threat.,1
girl emergency! ask.,1
federal cyber attack! believe.,1
culture hacked account! economy.,1
hope fall accident! coach.,1
individual child trapped! that.,1
environment fire! blue.,1
manage electric shock! page.,1
have armed robbery! sure.,1
data building collapse! hour.,1
head explosion! friend.,1
about kidnapping! fall.,1
several accident here! knowledge.,1
over fall accident! meeting.,1
reveal intruder alert! fish.,1
five gas leak! two.,1
dream suffocating! senior.,1
attack armed robbery! agree.,1
large i need assistance! american.,1
professor emergency! company.,1
value car crash! amount.,1
modern electric shock! purpose.,1
establish fire! shake.,1
modern suspicious package! strategy.,1
section gas leak! computer.,1
understand suffocating! business.,1
color explosion! six.,1
upon bleeding badly! relate.,1
evidence choking! economy.,1
game hacked account! risk.,1
drive child trapped! human.,1
indeed drowning! so.,1
throughout accident here! near.,1
professional bleeding badly! section.,1
participant fall accident! whose.,1
foot domestic violence! perhaps.,1
hour armed robbery! happy.,1
word child trapped! home.,1
this overdose! scene.,1
result car crash! want.,1
network seizure! whatever.,1
score bleeding badly! official.,1
myself drowning! car.,1
prevent choking! two.,1
question heart attack! hair.,1
million car crash! attention.,1
institution fall accident! phone.,1
simple explosion! economic.,1
opportunity suffocating! leg.,1
action armed robbery! admit.,1
agency building collapse! game.,1
difficult cyber attack! drive.,1
across suicide attempt! kitchen.,1
moment electric shock! camera.,1
prepare help! finish.,1
knowledge poisoning! enough.,1
study fall accident! water.,1
class bleeding badly! once.,1
allow emergency! prevent.,1
claim car crash! recently.,1
media allergic reaction! significant.,1
remember severe bleeding! sea.,1
measure suicide attempt! cost.,1
what overdose! week.,1
must emergency! official.,1
fill suicide attempt! lawyer.,1
side mental crisis! option.,1
race drowning! know.,1
collection cyber attack! deep.,1
father car crash! seem.,1
administration suicide attempt! offer.,1
avoid car crash! bag.,1
voice fire! western.,1
keep building collapse! gun.,1
physical poisoning! against.,1
season gas leak! left.,1
father explosion! key.,1
management suicide attempt! beyond.,1
outside explosion! seem.,1
painting someone help! view.,1
example suspicious package! exactly.,1
race fire! born.,1
message suicide attempt! require.,1
support hacked account! arrive.,1
firm accident here! kitchen.,1
year allergic reaction! allow.,1
avoid child trapped! until.,1
member intruder alert! would.,1
design mental crisis! room.,1
service suspicious package! six.,1
hit allergic reaction! agree.,1
commercial emergency! paper.,1
international someone help! body.,1
before someone help! rather.,1
modern help! best.,1
many severe pain! development.,1
president explosion! water.,1
agree suspicious package! prove.,1
road fall accident! bring.,1
indicate electric shock! american.,1
just accident here! care.,1
effect someone help! describe.,1
late car crash! hundred.,1
major severe bleeding! be.,1
contain car crash! economy.,1
cover unconscious person! evidence.,1
beautiful fall accident! her.,1
manager overdose! already.,1
detail building collapse! market.,1
strategy can't breathe! along.,1
degree i need assistance! behind.,1
i stroke symptoms! word.,1
agency armed robbery! name.,1
notice kidnapping! style.,1
prevent overdose! four.,1
serve unconscious person! begin.,1
occur i need assistance! level.,1
east suspicious package! close.,1
material severe pain! less.,1
which unconscious person! certain.,1
peace call 911! less.,1
ok seizure! can.,1
share domestic violence! stuff.,1
toward car crash! beautiful.,1
lay child trapped! pretty.,1
yet kidnapping! light.,1
arm someone help! pass.,1
training domestic violence! soon.,1
manage allergic reaction! here.,1
western i need assistance! nice.,1
others heart attack! decide.,1
mouth someone help! step.,1
treat suspicious package! people.,1
wind poisoning! keep.,1
perhaps cyber attack! development.,1
wind accident here! help.,1
art i need assistance! student.,1
everybody stroke symptoms! reason.,1
south drowning! these.,1
than drowning! item.,1
financial overdose! series.,1
page accident here! expect.,1
agree severe pain! leg.,1
firm allergic reaction! break.,1
sound electric shock! appear.,1
situation gas leak! store.,1
amount kidnapping! trade.,1
across fire! foot.,1
decade stroke symptoms! green.,1
work overdose! career.,1
step suicide attempt! finally.,1
economic fire! short.,1
none child trapped! financial.,1
director electric shock! life.,1
tonight i'm injured! blue.,1
them explosion! blue.,1
participant heart attack! area.,1
attack hacked account! cause.,1
professor overdose! story.,1
recently someone help! foreign.,1
remain kidnapping! customer.,1
forget seizure! candidate.,1
rest i'm injured! color.,1
discussion cyber attack! various.,1
people car crash! explain.,1
hear stroke symptoms! hard.,1
company unconscious person! word.,1
property suffocating! ball.,1
something heart attack! activity.,1
american hacked account! specific.,1
describe drowning! magazine.,1
certain fall accident! this.,1
list help! hour.,1
whom fall accident! stage.,1
billion suicide attempt! simply.,1
ok stroke symptoms! office.,1
early fall accident! two.,1
face drowning! congress.,1
my call 911! side.,1
front can't breathe! baby.,1
if stroke symptoms! system.,1
everyone child trapped! involve.,1
standard poisoning! pay.,1
sea choking! politics.,1
both child trapped! opportunity.,1
international seizure! whom.,1
order choking! suffer.,1
yes choking! nation.,1
word kidnapping! onto.,1
